Site Name,WETLAND11,WETLAND11,WETLAND11
Isco Quantity,Flow Rate,Velocity,Level
Label,CalcFlow 1,Velocity,Level
Units,m3s,m/s,m
Resolution, 0.1 , 0.1 , 0.1 
Significant Digits,0,0,0

4/27/2020 7:40:00 AM,-0.564,-0.681,0.340
4/27/2020 7:45:00 AM,0.048,0.058,0.339
4/27/2020 7:50:00 AM,-0.592,-0.715,0.340
4/27/2020 7:55:00 AM,0.023,0.027,0.339
4/27/2020 8:00:00 AM,0.070,0.085,0.338
4/27/2020 8:05:00 AM,-0.023,-0.027,0.339
4/27/2020 8:10:00 AM,0.053,0.064,0.339
4/27/2020 8:15:00 AM,-0.837,-1.015,0.339
4/27/2020 8:20:00 AM,0.000,0.000,0.339
4/27/2020 8:25:00 AM,0.070,0.094,0.316
4/27/2020 8:30:00 AM,0.000,0.000,0.339
4/27/2020 8:35:00 AM,0.596,0.785,0.321
4/27/2020 8:40:00 AM,0.000,0.000,0.340
4/27/2020 8:45:00 AM,-2.634,-3.176,0.340
4/27/2020 8:50:00 AM,-0.028,-0.034,0.340
4/27/2020 8:55:00 AM,0.000,0.000,0.340
4/27/2020 9:00:00 AM,-2.078,-2.493,0.341
4/27/2020 9:05:00 AM,0.000,0.000,0.341
4/27/2020 9:10:00 AM,0.000,0.000,0.341
4/27/2020 9:15:00 AM,0.000,0.000,0.341
4/27/2020 9:20:00 AM,0.000,0.000,0.342
4/27/2020 9:25:00 AM,0.000,0.000,0.343
4/27/2020 9:30:00 AM,0.000,0.000,0.343
4/27/2020 9:35:00 AM,0.000,0.000,0.343
4/27/2020 9:40:00 AM,0.000,0.000,0.343
4/27/2020 9:45:00 AM,0.000,0.000,0.343
4/27/2020 9:50:00 AM,0.000,0.000,0.343
4/27/2020 9:55:00 AM,0.000,0.000,0.343
4/27/2020 10:00:00 AM,0.000,0.000,0.340
4/27/2020 10:05:00 AM,0.000,0.000,0.344
4/27/2020 10:10:00 AM,0.000,0.000,0.344
4/27/2020 10:15:00 AM,0.000,0.000,0.344
4/27/2020 10:20:00 AM,0.000,0.000,0.316
4/27/2020 10:25:00 AM,0.000,0.000,0.342
4/27/2020 10:30:00 AM,0.000,0.000,0.343
4/27/2020 10:35:00 AM,0.028,0.034,0.342
4/27/2020 10:40:00 AM,0.000,0.000,0.343
4/27/2020 10:45:00 AM,0.038,0.046,0.343
4/27/2020 10:50:00 AM,0.041,0.049,0.343
4/27/2020 10:55:00 AM,0.038,0.046,0.343
4/27/2020 11:00:00 AM,0.037,0.044,0.343
4/27/2020 11:05:00 AM,0.000,0.000,0.343
4/27/2020 11:10:00 AM,0.000,0.000,0.343
4/27/2020 11:15:00 AM,0.000,0.000,0.343
4/27/2020 11:20:00 AM,0.033,0.040,0.344
4/27/2020 11:25:00 AM,0.039,0.046,0.343
4/27/2020 11:30:00 AM,0.021,0.024,0.343
4/27/2020 11:35:00 AM,0.000,0.000,0.343
4/27/2020 11:40:00 AM,0.018,0.021,0.343
4/27/2020 11:45:00 AM,0.028,0.034,0.344
4/27/2020 11:50:00 AM,0.000,0.000,0.344
4/27/2020 11:55:00 AM,0.000,0.000,0.343
4/27/2020 12:00:00 PM,0.902,1.074,0.343
4/27/2020 12:05:00 PM,0.028,0.033,0.344
4/27/2020 12:10:00 PM,0.026,0.030,0.344
4/27/2020 12:15:00 PM,0.026,0.030,0.345
4/27/2020 12:20:00 PM,0.000,0.000,0.345
4/27/2020 12:25:00 PM,0.000,0.000,0.346
4/27/2020 12:30:00 PM,0.018,0.021,0.346
4/27/2020 12:35:00 PM,0.026,0.030,0.346
4/27/2020 12:40:00 PM,0.018,0.021,0.346
4/27/2020 12:45:00 PM,0.000,0.000,0.346
4/27/2020 12:50:00 PM,0.030,0.035,0.346
4/27/2020 12:55:00 PM,0.000,0.000,0.346
4/27/2020 1:00:00 PM,0.000,0.000,0.346
4/27/2020 1:05:00 PM,-0.013,-0.015,0.346
4/27/2020 1:10:00 PM,-0.007,-0.008,0.346
4/27/2020 1:15:00 PM,0.000,0.000,0.346
4/27/2020 1:20:00 PM,0.000,0.000,0.346
4/27/2020 1:25:00 PM,0.000,0.000,0.346
4/27/2020 1:30:00 PM,3.191,3.744,0.346
4/27/2020 1:35:00 PM,1.256,1.474,0.346
4/27/2020 1:40:00 PM,3.055,3.580,0.346
4/27/2020 1:45:00 PM,1.249,1.466,0.346
4/27/2020 1:50:00 PM,2.532,2.966,0.346
4/27/2020 1:55:00 PM,1.896,2.222,0.346
4/27/2020 2:00:00 PM,0.844,0.989,0.346
4/27/2020 2:05:00 PM,1.825,2.133,0.347
4/27/2020 2:10:00 PM,2.346,2.728,0.348
4/27/2020 2:15:00 PM,3.085,3.569,0.349
4/27/2020 2:20:00 PM,3.143,3.621,0.350
4/27/2020 2:25:00 PM,2.452,2.818,0.350
4/27/2020 2:30:00 PM,2.776,3.170,0.352
4/27/2020 2:35:00 PM,1.728,1.957,0.354
4/27/2020 2:40:00 PM,1.727,1.940,0.355
4/27/2020 2:45:00 PM,1.673,1.867,0.357
4/27/2020 2:50:00 PM,2.114,2.348,0.358
4/27/2020 2:55:00 PM,2.668,2.940,0.360
4/27/2020 3:00:00 PM,1.166,1.281,0.360
4/27/2020 3:05:00 PM,1.905,2.082,0.361
4/27/2020 3:10:00 PM,1.062,1.160,0.362
4/27/2020 3:15:00 PM,-0.943,-1.024,0.363
4/27/2020 3:20:00 PM,1.583,1.718,0.363
4/27/2020 3:25:00 PM,1.886,2.047,0.363
4/27/2020 3:30:00 PM,1.437,1.558,0.363
4/27/2020 3:35:00 PM,2.068,2.236,0.364
4/27/2020 3:40:00 PM,0.000,0.000,0.364
4/27/2020 3:45:00 PM,1.403,1.513,0.365
4/27/2020 3:50:00 PM,0.986,1.063,0.365
4/27/2020 3:55:00 PM,0.027,0.029,0.365
4/27/2020 4:00:00 PM,1.782,1.922,0.365
4/27/2020 4:05:00 PM,1.096,1.180,0.365
4/27/2020 4:10:00 PM,1.359,1.463,0.365
4/27/2020 4:15:00 PM,0.885,0.954,0.365
4/27/2020 4:20:00 PM,-0.076,-0.082,0.364
4/27/2020 4:25:00 PM,0.052,0.056,0.364
4/27/2020 4:30:00 PM,1.166,1.256,0.365
4/27/2020 4:35:00 PM,-1.101,-1.187,0.365
4/27/2020 4:40:00 PM,0.928,1.000,0.365
4/27/2020 4:45:00 PM,1.702,1.832,0.365
4/27/2020 4:50:00 PM,2.091,2.249,0.365
4/27/2020 4:55:00 PM,1.411,1.519,0.365
4/27/2020 5:00:00 PM,0.817,0.878,0.365
4/27/2020 5:05:00 PM,1.697,1.824,0.365
4/27/2020 5:10:00 PM,1.692,1.818,0.365
4/27/2020 5:15:00 PM,0.775,0.834,0.365
4/27/2020 5:20:00 PM,-0.863,-0.929,0.365
4/27/2020 5:25:00 PM,1.524,1.642,0.365
4/27/2020 5:30:00 PM,-0.519,-0.559,0.365
4/27/2020 5:35:00 PM,1.912,2.063,0.364
4/27/2020 5:40:00 PM,-2.110,-2.280,0.364
4/27/2020 5:45:00 PM,1.765,1.907,0.364
4/27/2020 5:50:00 PM,0.629,0.680,0.364
4/27/2020 5:55:00 PM,1.232,1.332,0.364
4/27/2020 6:00:00 PM,0.028,0.030,0.364
4/27/2020 6:05:00 PM,1.419,1.535,0.364
4/27/2020 6:10:00 PM,0.083,0.090,0.364
4/27/2020 6:15:00 PM,0.899,0.974,0.364
4/27/2020 6:20:00 PM,0.426,0.461,0.364
4/27/2020 6:25:00 PM,1.666,1.803,0.364
4/27/2020 6:30:00 PM,0.474,0.513,0.364
4/27/2020 6:35:00 PM,2.356,2.548,0.364
4/27/2020 6:40:00 PM,2.478,2.685,0.363
4/27/2020 6:45:00 PM,1.833,1.989,0.363
4/27/2020 6:50:00 PM,0.826,0.896,0.363
4/27/2020 6:55:00 PM,0.762,0.826,0.363
4/27/2020 7:00:00 PM,2.294,2.488,0.363
4/27/2020 7:05:00 PM,1.444,1.567,0.363
4/27/2020 7:10:00 PM,2.963,3.216,0.363
4/27/2020 7:15:00 PM,1.596,1.733,0.363
4/27/2020 7:20:00 PM,1.177,1.280,0.363
4/27/2020 7:25:00 PM,1.587,1.724,0.363
4/27/2020 7:30:00 PM,1.261,1.371,0.363
4/27/2020 7:35:00 PM,1.362,1.481,0.363
4/27/2020 7:40:00 PM,2.994,3.257,0.363
4/27/2020 7:45:00 PM,2.830,3.078,0.363
4/27/2020 7:50:00 PM,3.271,3.563,0.362
4/27/2020 7:55:00 PM,0.000,0.000,0.362
4/27/2020 8:00:00 PM,0.000,0.000,0.362
4/27/2020 8:05:00 PM,0.000,0.000,0.362
4/27/2020 8:10:00 PM,0.000,0.000,0.361
4/27/2020 8:15:00 PM,0.000,0.000,0.361
4/27/2020 8:20:00 PM,0.000,0.000,0.361
4/27/2020 8:25:00 PM,0.000,0.000,0.361
4/27/2020 8:30:00 PM,0.000,0.000,0.361
4/27/2020 8:35:00 PM,0.000,0.000,0.360
4/27/2020 8:40:00 PM,0.000,0.000,0.361
4/27/2020 8:45:00 PM,0.000,0.000,0.361
4/27/2020 8:50:00 PM,0.000,0.000,0.362
4/27/2020 8:55:00 PM,0.000,0.000,0.361
4/27/2020 9:00:00 PM,0.000,0.000,0.362
4/27/2020 9:05:00 PM,0.000,0.000,0.362
4/27/2020 9:10:00 PM,0.000,0.000,0.361
4/27/2020 9:15:00 PM,0.000,0.000,0.361
4/27/2020 9:20:00 PM,0.000,0.000,0.361
4/27/2020 9:25:00 PM,0.000,0.000,0.362
4/27/2020 9:30:00 PM,0.000,0.000,0.361
4/27/2020 9:35:00 PM,0.000,0.000,0.362
4/27/2020 9:40:00 PM,0.000,0.000,0.362
4/27/2020 9:45:00 PM,-0.014,-0.015,0.361
4/27/2020 9:50:00 PM,0.000,0.000,0.362
4/27/2020 9:55:00 PM,0.000,0.000,0.362
4/27/2020 10:00:00 PM,0.000,0.000,0.362
4/27/2020 10:05:00 PM,0.000,0.000,0.362
4/27/2020 10:10:00 PM,0.000,0.000,0.362
4/27/2020 10:15:00 PM,0.000,0.000,0.361
4/27/2020 10:20:00 PM,0.000,0.000,0.362
4/27/2020 10:25:00 PM,0.025,0.027,0.361
4/27/2020 10:30:00 PM,0.000,0.000,0.362
4/27/2020 10:35:00 PM,0.000,0.000,0.361
4/27/2020 10:40:00 PM,-1.504,-1.643,0.362
4/27/2020 10:45:00 PM,-0.932,-1.024,0.360
4/27/2020 10:50:00 PM,-0.602,-0.661,0.360
4/27/2020 10:55:00 PM,0.000,0.000,0.361
4/27/2020 11:00:00 PM,0.568,0.622,0.361
4/27/2020 11:05:00 PM,0.000,0.000,0.361
4/27/2020 11:10:00 PM,0.608,0.664,0.361
4/27/2020 11:15:00 PM,1.585,1.740,0.360
4/27/2020 11:20:00 PM,-0.805,-0.881,0.361
4/27/2020 11:25:00 PM,0.000,0.000,0.361
4/27/2020 11:30:00 PM,1.446,1.582,0.361
4/27/2020 11:35:00 PM,1.725,1.887,0.361
4/27/2020 11:40:00 PM,0.304,0.332,0.361
4/27/2020 11:45:00 PM,1.959,2.143,0.361
4/27/2020 11:50:00 PM,3.040,3.325,0.361
4/27/2020 11:55:00 PM,1.418,1.548,0.362
4/28/2020 12:00:00 AM,3.192,3.487,0.362
4/28/2020 12:05:00 AM,0.000,0.000,0.362
4/28/2020 12:10:00 AM,1.893,2.070,0.361
4/28/2020 12:15:00 AM,1.825,1.993,0.362
4/28/2020 12:20:00 AM,-2.339,-2.554,0.362
4/28/2020 12:25:00 AM,2.080,2.274,0.361
4/28/2020 12:30:00 AM,0.064,0.070,0.362
4/28/2020 12:35:00 AM,2.509,2.740,0.362
4/28/2020 12:40:00 AM,-0.677,-0.740,0.362
4/28/2020 12:45:00 AM,0.000,0.000,0.362
4/28/2020 12:50:00 AM,1.561,1.702,0.362
4/28/2020 12:55:00 AM,-1.963,-2.143,0.362
4/28/2020 1:00:00 AM,-1.849,-2.019,0.362
4/28/2020 1:05:00 AM,-1.445,-1.575,0.362
4/28/2020 1:10:00 AM,-1.039,-1.133,0.362
4/28/2020 1:15:00 AM,-1.615,-1.762,0.362
4/28/2020 1:20:00 AM,-1.777,-1.939,0.362
4/28/2020 1:25:00 AM,1.068,1.164,0.362
4/28/2020 1:30:00 AM,-0.885,-0.965,0.362
4/28/2020 1:35:00 AM,-0.949,-1.035,0.362
4/28/2020 1:40:00 AM,-1.042,-1.137,0.362
4/28/2020 1:45:00 AM,-0.800,-0.873,0.362
4/28/2020 1:50:00 AM,-1.069,-1.167,0.362
4/28/2020 1:55:00 AM,-1.055,-1.151,0.362
4/28/2020 2:00:00 AM,-1.909,-2.083,0.362
4/28/2020 2:05:00 AM,-0.811,-0.885,0.362
4/28/2020 2:10:00 AM,-0.833,-0.908,0.362
4/28/2020 2:15:00 AM,-3.123,-3.405,0.362
4/28/2020 2:20:00 AM,0.612,0.668,0.362
4/28/2020 2:25:00 AM,-1.434,-1.564,0.362
4/28/2020 2:30:00 AM,-0.048,-0.052,0.362
4/28/2020 2:35:00 AM,0.000,0.000,0.362
4/28/2020 2:40:00 AM,-0.849,-0.924,0.363
4/28/2020 2:45:00 AM,-1.055,-1.149,0.362
4/28/2020 2:50:00 AM,-1.368,-1.490,0.362
4/28/2020 2:55:00 AM,0.022,0.024,0.363
4/28/2020 3:00:00 AM,-1.396,-1.521,0.362
4/28/2020 3:05:00 AM,-0.977,-1.064,0.362
4/28/2020 3:10:00 AM,0.000,0.000,0.362
4/28/2020 3:15:00 AM,2.279,2.484,0.362
4/28/2020 3:20:00 AM,0.558,0.608,0.362
4/28/2020 3:25:00 AM,-0.862,-0.939,0.362
4/28/2020 3:30:00 AM,-1.382,-1.503,0.363
4/28/2020 3:35:00 AM,-0.978,-1.064,0.363
4/28/2020 3:40:00 AM,0.366,0.397,0.363
4/28/2020 3:45:00 AM,-0.437,-0.474,0.363
4/28/2020 3:50:00 AM,1.569,1.704,0.363
4/28/2020 3:55:00 AM,-2.661,-2.883,0.363
4/28/2020 4:00:00 AM,-0.801,-0.866,0.364
4/28/2020 4:05:00 AM,0.000,0.000,0.364
4/28/2020 4:10:00 AM,0.645,0.695,0.365
4/28/2020 4:15:00 AM,1.516,1.632,0.365
4/28/2020 4:20:00 AM,2.947,3.173,0.365
4/28/2020 4:25:00 AM,1.620,1.747,0.365
4/28/2020 4:30:00 AM,1.603,1.728,0.365
4/28/2020 4:35:00 AM,-1.828,-1.972,0.364
4/28/2020 4:40:00 AM,0.751,0.811,0.364
4/28/2020 4:45:00 AM,0.179,0.194,0.364
4/28/2020 4:50:00 AM,-1.686,-1.823,0.364
4/28/2020 4:55:00 AM,-2.208,-2.388,0.364
4/28/2020 5:00:00 AM,1.407,1.524,0.363
4/28/2020 5:05:00 AM,2.206,2.390,0.363
4/28/2020 5:10:00 AM,-1.499,-1.625,0.363
4/28/2020 5:15:00 AM,0.000,0.000,0.363
4/28/2020 5:20:00 AM,-2.102,-2.281,0.363
4/28/2020 5:25:00 AM,-0.132,-0.143,0.363
4/28/2020 5:30:00 AM,1.308,1.420,0.363
4/28/2020 5:35:00 AM,3.255,3.533,0.363
4/28/2020 5:40:00 AM,-1.271,-1.379,0.363
4/28/2020 5:45:00 AM,1.819,1.975,0.363
4/28/2020 5:50:00 AM,0.712,0.773,0.363
4/28/2020 5:55:00 AM,-1.688,-1.835,0.363
4/28/2020 6:00:00 AM,3.309,3.600,0.363
4/28/2020 6:05:00 AM,-0.525,-0.571,0.363
4/28/2020 6:10:00 AM,-2.581,-2.804,0.363
4/28/2020 6:15:00 AM,-0.062,-0.067,0.363
4/28/2020 6:20:00 AM,0.000,0.000,0.363
4/28/2020 6:25:00 AM,0.000,0.000,0.363
4/28/2020 6:30:00 AM,0.025,0.027,0.363
4/28/2020 6:35:00 AM,1.668,1.807,0.363
4/28/2020 6:40:00 AM,-0.978,-1.058,0.364
4/28/2020 6:45:00 AM,0.000,0.000,0.365
4/28/2020 6:50:00 AM,0.125,0.134,0.365
4/28/2020 6:55:00 AM,-2.065,-2.219,0.365
4/28/2020 7:00:00 AM,0.000,0.000,0.366
4/28/2020 7:05:00 AM,0.000,0.000,0.367
4/28/2020 7:10:00 AM,0.000,0.000,0.367
4/28/2020 7:15:00 AM,0.000,0.000,0.367
4/28/2020 7:20:00 AM,-0.054,-0.058,0.368
4/28/2020 7:25:00 AM,0.026,0.027,0.368
4/28/2020 7:30:00 AM,0.000,0.000,0.369
4/28/2020 7:35:00 AM,1.693,1.792,0.369
4/28/2020 7:40:00 AM,1.602,1.698,0.368
4/28/2020 7:45:00 AM,0.023,0.024,0.369
4/28/2020 7:50:00 AM,-1.355,-1.436,0.369
4/28/2020 7:55:00 AM,-2.228,-2.364,0.368
4/28/2020 8:00:00 AM,1.367,1.448,0.369
4/28/2020 8:05:00 AM,-0.159,-0.169,0.368
4/28/2020 8:10:00 AM,2.485,2.633,0.368
4/28/2020 8:15:00 AM,0.000,0.000,0.368
4/28/2020 8:20:00 AM,-0.886,-0.942,0.368
4/28/2020 8:25:00 AM,3.052,3.240,0.368
4/28/2020 8:30:00 AM,3.031,3.216,0.368
4/28/2020 8:35:00 AM,0.000,0.000,0.368
4/28/2020 8:40:00 AM,2.477,2.627,0.368
4/28/2020 8:45:00 AM,0.863,0.914,0.369
4/28/2020 8:50:00 AM,1.254,1.327,0.369
4/28/2020 8:55:00 AM,0.020,0.021,0.369
4/28/2020 9:00:00 AM,0.877,0.927,0.369
4/28/2020 9:05:00 AM,0.000,0.000,0.369
4/28/2020 9:10:00 AM,1.451,1.530,0.370
4/28/2020 9:15:00 AM,1.110,1.173,0.369
4/28/2020 9:20:00 AM,0.000,0.000,0.369
4/28/2020 9:25:00 AM,-1.599,-1.686,0.370
4/28/2020 9:30:00 AM,0.000,0.000,0.370
4/28/2020 9:35:00 AM,-2.480,-2.606,0.370
4/28/2020 9:40:00 AM,-0.741,-0.780,0.370
4/28/2020 9:45:00 AM,0.017,0.018,0.370
4/28/2020 9:50:00 AM,0.061,0.064,0.370
4/28/2020 9:55:00 AM,0.000,0.000,0.370
4/28/2020 10:00:00 AM,0.028,0.029,0.370
4/28/2020 10:05:00 AM,0.000,0.000,0.370
4/28/2020 10:10:00 AM,0.029,0.030,0.370
4/28/2020 10:15:00 AM,0.029,0.030,0.370
4/28/2020 10:20:00 AM,0.027,0.029,0.369
4/28/2020 10:25:00 AM,0.026,0.027,0.369
4/28/2020 10:30:00 AM,0.046,0.049,0.369
4/28/2020 10:35:00 AM,0.032,0.034,0.369
4/28/2020 10:40:00 AM,0.029,0.030,0.369
4/28/2020 10:45:00 AM,0.055,0.058,0.370
4/28/2020 10:50:00 AM,0.049,0.052,0.369
4/28/2020 10:55:00 AM,-0.071,-0.075,0.369
4/28/2020 11:00:00 AM,0.000,0.000,0.370
4/28/2020 11:05:00 AM,0.000,0.000,0.370
4/28/2020 11:10:00 AM,0.000,0.000,0.370
4/28/2020 11:15:00 AM,0.000,0.000,0.370
4/28/2020 11:20:00 AM,0.000,0.000,0.370
4/28/2020 11:25:00 AM,0.000,0.000,0.370
4/28/2020 11:30:00 AM,0.022,0.023,0.371
4/28/2020 11:35:00 AM,0.000,0.000,0.370
4/28/2020 11:40:00 AM,-0.078,-0.082,0.370
4/28/2020 11:45:00 AM,0.000,0.000,0.370
4/28/2020 11:50:00 AM,0.020,0.021,0.370
4/28/2020 11:55:00 AM,0.000,0.000,0.370
4/28/2020 12:00:00 PM,0.020,0.021,0.371
4/28/2020 12:05:00 PM,0.026,0.027,0.369
4/28/2020 12:10:00 PM,0.000,0.000,0.371
4/28/2020 12:15:00 PM,0.000,0.000,0.370
4/28/2020 12:20:00 PM,-0.026,-0.027,0.370
4/28/2020 12:25:00 PM,0.000,0.000,0.371
4/28/2020 12:30:00 PM,0.000,0.000,0.370
4/28/2020 12:35:00 PM,0.000,0.000,0.370
4/28/2020 12:40:00 PM,-0.073,-0.076,0.371
4/28/2020 12:45:00 PM,0.000,0.000,0.370
4/28/2020 12:50:00 PM,0.000,0.000,0.370
4/28/2020 12:55:00 PM,0.000,0.000,0.371
4/28/2020 1:00:00 PM,0.000,0.000,0.370
4/28/2020 1:05:00 PM,-1.700,-1.786,0.370
4/28/2020 1:10:00 PM,-0.075,-0.079,0.371
4/28/2020 1:15:00 PM,0.000,0.000,0.369
4/28/2020 1:20:00 PM,0.000,0.000,0.370
4/28/2020 1:25:00 PM,0.000,0.000,0.370
4/28/2020 1:30:00 PM,0.032,0.034,0.370
4/28/2020 1:35:00 PM,-0.032,-0.034,0.370
4/28/2020 1:40:00 PM,0.025,0.026,0.370
4/28/2020 1:45:00 PM,0.023,0.024,0.371
4/28/2020 1:50:00 PM,-0.052,-0.055,0.370
4/28/2020 1:55:00 PM,-0.029,-0.030,0.371
4/28/2020 2:00:00 PM,0.000,0.000,0.372
4/28/2020 2:05:00 PM,0.003,0.003,0.372
4/28/2020 2:10:00 PM,0.000,0.000,0.372
4/28/2020 2:15:00 PM,0.000,0.000,0.373
4/28/2020 2:20:00 PM,-0.021,-0.021,0.373
4/28/2020 2:25:00 PM,-0.110,-0.114,0.373
4/28/2020 2:30:00 PM,0.000,0.000,0.374
4/28/2020 2:35:00 PM,0.000,0.000,0.375
4/28/2020 2:40:00 PM,0.000,0.000,0.375
4/28/2020 2:45:00 PM,-0.095,-0.098,0.375
4/28/2020 2:50:00 PM,-0.106,-0.110,0.375
4/28/2020 2:55:00 PM,-0.080,-0.082,0.375
4/28/2020 3:00:00 PM,-0.033,-0.034,0.375
4/28/2020 3:05:00 PM,-0.059,-0.061,0.375
4/28/2020 3:10:00 PM,-0.027,-0.027,0.375
4/28/2020 3:15:00 PM,1.601,1.655,0.374
4/28/2020 3:20:00 PM,-0.041,-0.043,0.374
4/28/2020 3:25:00 PM,-0.066,-0.069,0.374
4/28/2020 3:30:00 PM,0.000,0.000,0.374
4/28/2020 3:35:00 PM,0.029,0.030,0.374
4/28/2020 3:40:00 PM,0.000,0.000,0.374
4/28/2020 3:45:00 PM,0.000,0.000,0.373
4/28/2020 3:50:00 PM,0.000,0.000,0.372
4/28/2020 3:55:00 PM,0.000,0.000,0.372
4/28/2020 4:00:00 PM,0.000,0.000,0.372
4/28/2020 4:05:00 PM,0.000,0.000,0.372
4/28/2020 4:10:00 PM,-0.082,-0.085,0.371
4/28/2020 4:15:00 PM,0.000,0.000,0.372
4/28/2020 4:20:00 PM,0.000,0.000,0.372
4/28/2020 4:25:00 PM,0.000,0.000,0.371
4/28/2020 4:30:00 PM,0.000,0.000,0.371
4/28/2020 4:35:00 PM,0.000,0.000,0.371
4/28/2020 4:40:00 PM,-0.025,-0.026,0.371
4/28/2020 4:45:00 PM,-0.058,-0.061,0.371
4/28/2020 4:50:00 PM,-0.041,-0.043,0.370
4/28/2020 4:55:00 PM,0.000,0.000,0.370
4/28/2020 5:00:00 PM,-0.031,-0.033,0.370
4/28/2020 5:05:00 PM,0.023,0.024,0.370
4/28/2020 5:10:00 PM,0.000,0.000,0.370
4/28/2020 5:15:00 PM,0.022,0.023,0.369
4/28/2020 5:20:00 PM,0.000,0.000,0.369
4/28/2020 5:25:00 PM,0.000,0.000,0.369
4/28/2020 5:30:00 PM,1.061,1.122,0.369
4/28/2020 5:35:00 PM,0.035,0.037,0.369
4/28/2020 5:40:00 PM,0.000,0.000,0.369
4/28/2020 5:45:00 PM,-0.058,-0.061,0.369
4/28/2020 5:50:00 PM,0.020,0.021,0.368
4/28/2020 5:55:00 PM,0.029,0.030,0.369
4/28/2020 6:00:00 PM,-0.055,-0.058,0.368
4/28/2020 6:05:00 PM,0.000,0.000,0.369
4/28/2020 6:10:00 PM,-0.029,-0.030,0.369
4/28/2020 6:15:00 PM,0.000,0.000,0.368
4/28/2020 6:20:00 PM,0.000,0.000,0.368
4/28/2020 6:25:00 PM,0.000,0.000,0.368
4/28/2020 6:30:00 PM,0.000,0.000,0.368
4/28/2020 6:35:00 PM,0.000,0.000,0.368
4/28/2020 6:40:00 PM,0.000,0.000,0.367
4/28/2020 6:45:00 PM,0.000,0.000,0.367
4/28/2020 6:50:00 PM,0.000,0.000,0.367
4/28/2020 6:55:00 PM,0.000,0.000,0.368
4/28/2020 7:00:00 PM,0.000,0.000,0.367
4/28/2020 7:05:00 PM,0.000,0.000,0.367
4/28/2020 7:10:00 PM,0.071,0.076,0.367
4/28/2020 7:15:00 PM,0.000,0.000,0.367
4/28/2020 7:20:00 PM,0.020,0.021,0.367
4/28/2020 7:25:00 PM,0.000,0.000,0.366
4/28/2020 7:30:00 PM,0.020,0.021,0.366
4/28/2020 7:35:00 PM,0.000,0.000,0.366
4/28/2020 7:40:00 PM,-0.051,-0.055,0.366
4/28/2020 7:45:00 PM,0.000,0.000,0.366
4/28/2020 7:50:00 PM,0.026,0.027,0.366
4/28/2020 7:55:00 PM,0.020,0.021,0.365
4/28/2020 8:00:00 PM,0.000,0.000,0.365
4/28/2020 8:05:00 PM,-0.057,-0.061,0.365
4/28/2020 8:10:00 PM,0.000,0.000,0.364
4/28/2020 8:15:00 PM,0.000,0.000,0.364
4/28/2020 8:20:00 PM,0.000,0.000,0.364
4/28/2020 8:25:00 PM,0.000,0.000,0.363
4/28/2020 8:30:00 PM,0.000,0.000,0.363
4/28/2020 8:35:00 PM,0.000,0.000,0.364
4/28/2020 8:40:00 PM,-1.688,-1.832,0.363
4/28/2020 8:45:00 PM,0.022,0.024,0.363
4/28/2020 8:50:00 PM,0.000,0.000,0.364
4/28/2020 8:55:00 PM,0.374,0.405,0.363
4/28/2020 9:00:00 PM,-2.619,-2.841,0.363
4/28/2020 9:05:00 PM,0.000,0.000,0.363
4/28/2020 9:10:00 PM,-1.692,-1.826,0.364
4/28/2020 9:15:00 PM,0.000,0.000,0.364
4/28/2020 9:20:00 PM,-1.156,-1.253,0.363
4/28/2020 9:25:00 PM,1.454,1.570,0.364
4/28/2020 9:30:00 PM,1.188,1.283,0.364
4/28/2020 9:35:00 PM,1.186,1.280,0.364
4/28/2020 9:40:00 PM,2.188,2.362,0.364
4/28/2020 9:45:00 PM,0.000,0.000,0.364
4/28/2020 9:50:00 PM,0.449,0.485,0.364
4/28/2020 9:55:00 PM,2.084,2.249,0.364
4/28/2020 10:00:00 PM,0.963,1.042,0.364
4/28/2020 10:05:00 PM,-1.295,-1.402,0.364
4/28/2020 10:10:00 PM,2.528,2.737,0.364
4/28/2020 10:15:00 PM,0.000,0.000,0.364
4/28/2020 10:20:00 PM,1.348,1.460,0.363
4/28/2020 10:25:00 PM,-2.429,-2.627,0.364
4/28/2020 10:30:00 PM,-2.019,-2.188,0.363
4/28/2020 10:35:00 PM,-1.799,-1.948,0.364
4/28/2020 10:40:00 PM,-2.112,-2.288,0.364
4/28/2020 10:45:00 PM,-3.067,-3.322,0.363
4/28/2020 10:50:00 PM,-1.669,-1.807,0.364
4/28/2020 10:55:00 PM,0.017,0.018,0.363
4/28/2020 11:00:00 PM,-2.285,-2.475,0.364
4/28/2020 11:05:00 PM,-3.071,-3.319,0.364
4/28/2020 11:10:00 PM,-1.347,-1.458,0.364
4/28/2020 11:15:00 PM,0.000,0.000,0.363
4/28/2020 11:20:00 PM,0.000,0.000,0.363
4/28/2020 11:25:00 PM,-1.050,-1.140,0.363
4/28/2020 11:30:00 PM,-0.646,-0.702,0.363
4/28/2020 11:35:00 PM,-0.483,-0.524,0.363
4/28/2020 11:40:00 PM,-0.942,-1.021,0.363
4/28/2020 11:45:00 PM,-0.739,-0.802,0.363
4/28/2020 11:50:00 PM,-0.276,-0.300,0.363
4/28/2020 11:55:00 PM,0.562,0.610,0.363
4/29/2020 12:00:00 AM,-0.444,-0.482,0.363
4/29/2020 12:05:00 AM,-2.177,-2.365,0.363
